,0,1,2,3,4,5,6,7,8,9
191,-7.7028623,21.762564,4.2599316,-6.2053037,5.252943,12.3589945,-5.8410554,-6.157426,-14.034505,-3.5730135
192,-5.3022118,13.050011,11.201564,0.9913286,9.8531275,-17.103315,0.55165,-2.7876837,-8.984287,-7.9717283
193,6.690083,11.197925,4.271034,4.1036663,12.93729,-22.465563,-17.618753,5.033375,-8.766952,-4.683207
194,13.2739525,14.042017,11.292549,-4.3753033,1.2972966,-24.092148,-12.281903,-11.80931,-11.349138,5.283121
195,7.874634,10.968366,7.634572,3.2859948,8.072871,-22.88512,-16.978016,-21.116768,-8.297562,9.416094
196,10.116238,4.7694616,7.941171,12.686415,-3.7526665,-16.581005,-6.890423,-9.619198,-1.6247922,-5.934951
197,-5.385765,7.413512,1.4424983,5.0147457,9.166157,-10.561035,-7.3940344,10.248023,-6.3508377,-1.7701887
198,9.002669,-3.9357731,8.614525,17.143068,2.6403422,-23.44477,-6.3147497,-6.639474,8.39915,-8.600958
199,10.212385,9.501495,4.459548,-2.969498,5.0650544,-23.144455,-16.831562,-9.398582,5.3044977,9.270061
200,5.7480235,16.69638,0.7067245,1.3214515,-3.4111743,7.4990673,-2.36905,-1.5876694,-9.290821,-9.484566
201,10.624466,5.2215266,5.438482,10.662524,18.513336,-25.573763,-18.323929,-8.82735,-5.294637,-10.114446
202,8.394678,-1.5992291,6.3300705,8.618017,16.076527,-26.599735,-13.1928215,-5.5576506,-1.3929633,-10.448876
203,22.451706,11.939497,17.012566,9.435504,-4.7747636,-38.117428,-10.645295,-6.3246274,-4.213102,-5.0901175
204,9.042761,-0.1588403,12.4196,5.5367556,0.07616526,-24.198519,4.869637,-9.069243,2.5379448,-10.061596
205,-2.7332196,10.082541,13.347082,9.180314,3.0401402,-22.296553,-11.569033,4.0943103,6.73084,-0.6378757
206,-3.447263,11.520498,5.1002383,10.930827,7.5452356,-24.79023,-20.95475,-12.48084,-0.5400195,11.558152
207,-6.9608583,12.015989,5.7721786,4.6338162,6.115128,-6.2599854,-8.811319,-3.324784,-9.187691,1.5840569
208,-6.841189,28.36158,11.730161,-3.7348964,12.501142,-22.176666,-22.196709,2.9254313,-11.351891,3.7295995
209,4.3355026,0.11178886,11.512668,5.6919923,-3.9621944,25.758778,-10.178427,-7.3384037,-11.869666,-12.655341
210,0.8549676,1.5459868,2.7472198,11.076613,3.0402133,-2.6658664,-16.75339,-10.898082,18.99257,-9.435045
211,5.913078,6.6529994,1.9850659,3.9869597,1.5724957,-24.616104,-12.393044,9.622508,-5.773358,9.366249
212,-0.19226792,5.2149134,-0.9919255,2.1482503,4.190028,-0.8812562,10.788498,-8.118433,-2.0750585,-6.148556
213,10.828356,12.752684,9.088265,8.832006,-1.2256176,-18.692068,-20.452219,-12.264316,-5.633469,-1.1970316
214,11.085606,-3.9691644,5.743223,12.199461,8.027581,-21.549923,-8.891573,-5.3695984,7.266313,-9.2069235
215,14.8311,6.4272714,13.294003,2.814218,2.9437099,-23.932749,-2.4662447,-12.17012,-7.0268745,-13.9883585
216,-7.0963783,14.848514,7.389143,-0.6185199,16.972458,-20.893272,-12.216892,9.428102,-8.966653,-3.1983309
217,-2.0005703,4.9198356,20.06036,8.67009,3.4256403,-27.9304,11.651567,-1.6990491,-4.357643,-9.931919
218,9.918583,1.4699507,7.339999,7.549408,-1.9201652,-18.738617,16.733717,-5.1837797,-6.4998574,-8.206274
219,-2.899523,5.47766,2.6544337,9.173023,18.88927,-16.160112,-10.744504,-2.9768784,-9.531268,-7.015199
220,10.347512,6.826132,6.344005,3.416048,0.35063794,-14.579729,-4.3810024,-5.9517174,1.3743756,-1.0954196
221,6.540199,11.325419,4.7523537,-0.52788794,-7.504573,-11.994423,25.268406,-9.6985235,-5.619234,-2.6193953
222,6.316104,11.862598,3.4195204,0.05269128,0.34212342,3.2209141,-10.43593,-2.1756256,-1.0897441,-0.6027805
223,-0.22007257,12.545492,3.0907176,3.2013605,13.72321,-13.981998,-9.568607,-3.916232,-1.9989053,-0.67402446
224,8.148454,7.0107474,14.547492,5.3599043,-4.7806926,-21.769913,3.9331558,-8.707947,-1.5535028,-9.9673195
225,4.1471605,7.337237,3.997376,5.2977104,2.2650073,-22.632193,-17.457464,11.633825,4.02169,10.242059
226,12.401427,8.534998,7.453218,-0.868382,3.0224962,-23.988113,-21.968004,9.848688,0.92594415,-2.2181873
227,4.2370205,7.5958796,3.284732,7.2393813,-6.77873,-0.8477104,6.32701,-9.436356,-9.529146,-4.597165
228,8.091977,4.4131255,3.3833673,1.8439256,14.479784,-17.466883,-14.675178,-5.547793,1.2285877,-6.472578
229,19.378754,2.4139524,11.623086,16.17649,1.5311141,-31.801119,-16.896955,-14.56472,1.9874291,-10.449438
230,8.78907,6.070354,3.9726026,3.4875872,2.7768388,-23.190926,-17.063284,9.730533,5.468529,-3.8115275
231,4.3635483,6.5625587,3.422087,-3.6962295,-6.8517923,-0.7625687,2.4039178,-11.392243,0.31983492,6.131981
232,8.378148,5.1342983,5.0211525,8.443495,15.164906,-19.948837,-14.162585,-6.839692,-5.420785,-9.068928
233,4.0575385,10.025675,-1.189082,-2.712375,-1.2646341,1.1604133,-12.45088,-11.286982,2.59024,8.01336
234,1.6792346,13.858126,6.9798093,3.0599627,1.6991976,-21.907885,-15.844471,-1.6771338,4.1972094,13.844783
235,-0.2563548,6.003045,7.0464125,11.846947,13.183132,-19.671915,-13.6359625,-3.7998588,5.8485627,-4.1308312
236,1.3889612,6.655529,5.816796,7.4833617,1.2130384,-28.003231,-13.037947,10.748687,-4.7787776,10.229067
237,-7.705136,12.270597,9.375378,7.331791,-2.8188484,3.5569093,-8.444824,1.0434217,-6.3712177,-4.682445
238,10.534885,11.182633,4.514602,0.478505,-5.2066736,2.6800394,-7.0602326,-3.8123822,-0.18598133,-10.601693
239,-3.3729632,3.4063795,7.129323,4.2764335,24.539957,-19.273033,-11.979617,-2.178872,-8.631839,-6.442559
240,3.9114566,11.99996,-4.604649,-1.1517471,-4.657167,3.645109,9.168605,2.1369534,-0.5953042,-5.5967965
241,7.9647474,4.470357,9.564367,8.292819,3.848728,-24.46813,-12.082772,-9.055559,6.864619,-5.654438
242,0.02835755,18.720701,10.360361,-0.2588425,11.748816,-19.682556,-13.352385,10.117148,-8.567218,-4.9389806
243,4.3723383,13.907633,-1.4036138,-4.7629213,8.638697,-11.554274,-20.873371,15.977053,-9.586716,1.309682
244,-6.0565805,11.739342,1.1476903,1.813441,25.083735,-16.906729,-6.815008,4.6472836,-7.0840144,-8.03169
245,7.7852006,16.121965,0.9828724,-2.9228547,5.6597085,-13.354962,-16.20978,-1.5643241,-6.947376,-0.5779797
246,6.1040225,7.4699025,3.0401762,-4.8274746,-4.9121423,28.848005,-9.552464,-3.6924717,-12.138826,-6.3630457
247,-7.923145,9.090461,1.3323035,3.908118,9.226436,-16.017254,-7.1157985,13.806627,-10.59009,5.9288764
248,5.717153,4.5027895,0.030620217,1.4898325,4.4504147,-17.357979,5.031904,-7.1614175,1.646551,-4.770626
249,2.2474952,17.503733,20.02987,1.6060474,-0.05704868,-20.096447,-5.935698,0.24378556,-10.142542,-9.904652
250,5.881559,-4.1103044,9.413795,24.839188,5.6675644,-30.414137,5.2944098,-10.370547,-0.7418646,-10.713006
251,5.6434364,10.594444,2.5441327,1.342011,8.046965,-20.718443,-18.732067,-18.08455,6.676316,9.8060665
252,9.768774,11.460685,8.878845,7.4785533,-2.2964263,-17.733305,-5.5285063,-13.188702,-9.809636,-5.372736
253,-2.161735,8.158946,19.335833,7.637334,8.406014,-29.537437,-5.774062,-2.647865,-5.9553924,-7.0699058
254,7.13605,3.5336204,4.7232366,8.936395,0.32875085,-12.015255,-10.538135,-2.7389085,7.5316257,-5.277234
255,1.8424052,24.082878,14.848171,2.4808717,-0.07191259,-21.710299,-16.759144,-4.706912,3.8760045,8.209672
256,19.298603,7.311264,12.927551,4.1921544,4.4423256,-15.750644,-12.747646,-21.51507,-7.233312,-13.57126
257,9.819232,-0.15257344,3.6803079,2.2610927,1.8898393,-21.428019,-11.604419,14.94634,-7.0137954,5.269671
258,8.050511,2.1193595,5.0684915,2.1213732,14.978613,-20.26039,-15.2782755,-3.5419858,4.8205748,-8.776029
259,-3.7040012,13.357878,5.736851,1.6502575,10.9235115,-19.745604,-18.302021,-9.239159,-6.2690196,12.680984
260,12.042927,5.2706294,7.1255836,3.5061507,-2.5313141,-13.498298,-2.754809,-6.879561,1.6460128,-5.189747
261,7.5440464,9.314755,4.1889176,-0.51643145,4.747362,-11.099492,-16.563448,-8.085059,2.3376892,1.053255
262,14.704307,7.6748853,19.437572,12.701645,-7.9220953,-36.000706,-15.797417,-7.97829,0.73940426,-5.3488007
263,5.460619,17.15158,9.564804,1.3797437,-0.97238386,-17.999294,-13.41861,-1.5470092,5.644162,6.3074303
264,13.303447,2.5317473,5.781177,11.358707,2.4454756,-21.280716,-4.6798143,-8.063019,-4.0404015,-7.069188
265,4.12616,10.569941,1.7829907,5.342189,8.4043865,-22.431767,-17.474594,-18.27188,0.41925246,11.035134
266,-7.935351,19.620773,13.294411,0.42694598,14.286299,-18.31253,-1.7594455,7.5717974,-13.721023,-9.554674
267,10.565862,15.49192,7.34448,4.3406816,0.46174237,-18.600847,-17.841145,7.192176,3.2085667,-7.0805745
268,-8.537883,17.532373,5.6289005,3.5577455,7.473799,-8.709174,-10.554937,11.245981,-8.304037,-3.730193
269,7.6229696,-0.7917658,3.8458865,0.77946293,-3.6436152,-13.866042,11.150784,4.098487,-2.6716888,-2.8812084
270,8.8062315,9.735192,2.5213795,-6.7773423,10.11887,-19.544106,-7.659117,14.418036,-12.149546,-3.191952
271,-4.504409,12.042042,11.436365,0.012915254,12.770014,-18.81701,-5.0515227,-5.158965,-7.3384085,-4.908987
272,11.243295,10.551066,6.769781,6.119675,-1.5762899,-9.45735,-15.36773,-7.01093,2.0336287,-11.550002
273,9.308028,9.791466,9.093491,2.6244287,0.7528626,-22.368748,-8.166802,-8.627931,5.2927346,-3.0506058
274,7.835469,12.345843,9.593198,5.695889,5.9660006,-22.664911,-18.605268,-3.9996629,7.326837,-4.3668437
275,12.983994,5.3148518,9.403832,1.9774133,4.974124,-20.32913,-16.306221,-11.9843235,2.584309,-4.672939
276,8.484526,1.8410453,4.045236,2.3836148,4.9773836,-12.162161,-12.622572,-5.360845,3.8400226,-4.496627
277,14.583935,15.653824,7.421564,-2.2584283,1.1043767,-20.556324,-8.645214,-3.4437897,-5.0237455,-9.313204
278,4.9760957,11.280371,3.4725442,0.68658495,8.913864,-21.475704,-21.731308,-18.477987,7.567423,10.635197
279,14.624158,6.1466603,10.439422,1.9439946,1.7647814,-19.699316,-9.128409,-14.661634,-4.8939962,-4.7266865
280,14.0117445,3.3542993,9.1060295,-1.3267357,0.7491244,-25.66745,7.856321,-10.681138,-1.3575951,-4.7648454
281,-4.411847,2.419703,10.943712,17.641233,11.541657,-25.746138,-11.813422,-5.365103,-1.1537745,-5.7392235
282,-9.2499695,10.281083,7.8603683,4.394403,7.7223105,2.1064806,-2.0252974,6.482766,-10.814632,-2.527835
283,3.9076736,1.9285706,0.31989303,2.6848738,3.98459,-15.342781,-14.330539,17.6368,-10.851753,14.181801
284,11.629968,5.6105657,10.824078,6.718324,6.3444295,-27.589731,-14.167144,0.09721294,5.33464,-7.6226645
285,-6.28933,5.807335,-3.1754537,7.8019958,4.153555,2.4602952,-14.120554,9.357271,11.919096,-10.338588
286,11.259899,-1.2682538,15.248495,30.173298,1.3261719,-32.223446,-12.649542,-17.533243,1.6301687,-12.145831
287,-5.3242707,20.986996,3.9301414,-6.2588105,4.8292346,11.617599,-1.5241137,-10.030478,-14.570242,-4.8971395
288,8.32904,7.269291,4.3783455,1.6787732,1.9527633,0.65283376,-8.726619,-11.457794,-1.556587,-6.850668
289,17.053394,8.743875,11.836548,4.5659714,-3.926991,-25.641724,-10.89729,-11.168002,-1.3975519,-6.960055
290,9.159791,17.502909,7.0080624,1.1160872,-3.754484,-14.3360615,-20.167614,-6.7388735,1.3980778,0.9337791
291,9.784497,10.703435,4.204584,-0.14069073,-4.289533,2.7096763,-19.78892,-0.9382937,-2.0374157,-4.2473874
292,-5.2062774,21.092726,4.653854,-6.3202243,4.6526,11.834533,-4.4255376,-10.473393,-14.011612,-3.430914
293,5.8013825,11.449303,1.9807768,0.116818264,9.086304,-20.649931,-24.204891,-17.46239,7.352503,10.829882
294,-7.5051007,10.740381,7.6581697,1.3137407,6.514571,-19.129803,-19.287971,4.9685483,1.4647751,12.04425
295,-7.2259073,15.069316,7.320366,-1.0279679,10.123609,-4.7785068,-3.369116,-6.7414284,-10.131746,-3.843914
296,8.333717,1.6418934,4.050294,1.5314213,13.26703,-21.976503,-14.584128,-5.1099424,4.6500244,-4.8806224
297,3.372875,10.129717,2.079146,-3.3001475,4.4484506,1.7207218,-8.635723,-9.690342,-2.3630877,-4.02774
298,10.788527,9.79073,9.901928,1.751404,0.112448454,-16.275085,-9.739398,-0.061261475,0.019589067,-11.097946
299,15.582513,-2.176075,11.189273,5.709445,9.106822,-26.696241,-13.366575,-10.433163,3.2516928,-12.003108
300,9.318731,10.809113,5.1631374,-2.3129733,-2.30405,2.3583212,-8.541794,-13.407132,-3.1588697,-1.2606248
301,8.937542,3.6677678,9.546052,11.47742,17.451807,-29.340746,-16.532492,-6.31843,-0.8043202,-9.931197
302,-8.204245,17.613024,3.807669,-0.018781409,17.147213,-9.929972,-4.0517,-6.7592406,-10.759314,-2.392004
303,-1.0758526,3.4841907,6.708461,7.471182,7.496154,-12.904822,-4.0342846,-2.7116437,2.310255,-10.73119
304,6.120234,8.947424,0.6034171,-7.5745564,6.8620877,-0.25524062,-7.3198066,6.974586,-14.426751,-2.637975
305,9.645704,17.809975,5.458272,2.461172,3.8433006,-14.374096,-18.921854,-9.492692,3.709129,3.0625582
306,7.865385,1.7526777,5.4175158,5.430286,7.5000753,-22.17539,-6.207103,-4.0182133,4.514023,-6.276859
307,-2.5718017,8.797245,8.977256,8.149377,1.0592756,-3.314389,-6.60279,-9.27203,-6.8167415,-1.9342945
308,8.596085,2.3453856,8.9579525,6.303943,3.3568985,-18.64617,-7.88539,-4.598552,4.585314,-6.6739492
309,-3.421,20.368263,-0.48660243,-6.2175517,6.7356496,11.847135,0.85806584,-8.126666,-17.041986,3.2567277
310,1.6565734,15.776737,12.483919,9.133743,9.723695,-21.914463,-13.5822315,-8.137585,-7.025131,-7.2260337
311,7.8517184,8.940134,4.42793,3.2265127,-2.8188453,0.35218483,-7.457949,-15.828898,-0.901452,-2.281832
312,5.7149806,0.85547453,4.3926773,7.0888987,-0.17604539,-23.94505,-10.740282,10.766842,-4.0380936,8.409985
313,9.129475,-1.009511,2.6569228,8.52233,7.0229926,-13.709512,-15.139802,-8.1101675,7.765386,-6.2061954
314,9.479848,7.62946,5.348961,3.3490944,4.264481,-25.520275,-15.3870535,12.55381,-3.7666714,3.8159378
315,7.5753193,11.25122,2.953612,-0.6963426,-4.120056,2.9169466,-18.855616,-1.052257,-0.48004928,-4.1384645
316,9.011205,2.1731694,3.4770727,2.1905696,10.09849,-11.872938,-12.833288,-11.004335,0.7095981,-3.252715
317,13.23474,6.3243165,11.00189,2.3754349,0.9619648,-20.411804,-12.319545,-11.435149,1.0195533,-6.2338896
318,13.109417,3.9122903,9.939081,-5.4064374,-0.32826525,-21.585691,-8.708549,-8.910791,2.5291393,6.7441764
319,-2.9278445,11.705305,8.817958,3.1245992,1.8341498,-14.842181,-4.9995527,-3.8359978,-1.7159907,-0.49458498
320,11.264056,4.486613,7.0480456,4.9472175,16.102964,-24.335999,-18.48643,-5.9853625,5.2834992,-7.8857975
321,8.646028,8.218962,9.84097,5.5788784,3.2978752,-20.901577,-16.935228,-11.447912,1.8732675,-4.255257
322,10.519563,3.789535,6.7428827,4.7158036,-2.3808255,-12.744188,-4.5390863,-6.717641,1.1242824,-6.75613
323,8.584148,-1.2353903,4.5339737,1.8073158,-4.993433,-16.110266,12.086964,4.034797,-1.3861344,-2.7692087
324,27.390713,1.8021348,17.660788,-1.4071372,-0.5406734,-25.438744,-9.614013,-16.215893,-4.006404,-12.327931
325,12.012763,6.1825085,6.4687376,1.6055269,6.655098,-16.87495,-12.494714,-7.774097,3.2631805,-4.8486657
326,5.6416616,10.537359,2.347818,-0.39615253,8.157763,-20.482615,-24.61889,-13.352955,7.24304,10.052037
327,14.318125,-2.042047,12.076763,4.1925693,4.4820013,-26.861872,-7.2665644,-5.900978,6.972176,-6.5381403
328,3.4571607,2.9859664,9.330206,9.327485,9.572474,-17.652788,-15.655144,-9.053562,0.012481898,-6.752152
329,12.953187,5.773571,7.5913477,10.95625,0.037963636,-22.64848,-16.357899,-11.43322,5.696283,-5.8906865
330,19.217518,12.107111,14.321082,-2.9454618,-2.1780753,-24.46489,-9.156191,-7.8582897,0.07597506,-12.178942
331,1.7834196,1.3282332,31.09434,24.154076,-1.1453207,-46.94775,-1.0695795,2.3533373,3.2122898,-12.528604
332,13.558552,10.14045,11.003043,5.500631,-1.978362,-18.39639,-14.065121,-13.0859165,2.745254,-8.110712
333,9.584836,-2.956542,7.537745,8.007142,0.9526173,-21.14293,-8.487113,14.411609,-3.38106,-0.1314502
334,-0.29618105,15.049483,7.0653834,-1.0109481,12.706097,-23.958672,-21.520433,-16.279957,-2.3934832,14.241874
335,3.239732,8.619409,5.8374553,-0.0069525093,1.1962698,-6.154928,-5.6302834,-7.5388184,-4.9779396,-2.9579756
336,-0.4550367,8.23477,1.8073293,1.942377,4.0421596,0.55268663,-5.135202,1.4176664,-3.5807188,-6.057223
337,2.8640528,6.4957285,2.9408278,1.9092919,2.051257,-17.704576,-17.615952,8.707555,6.0546145,2.5093856
338,-5.740602,18.509832,-0.37638846,-1.0030154,17.385267,-7.0379577,-10.537327,5.4207196,-10.703346,-3.3209128
339,11.78984,5.584744,5.803765,-1.3653853,1.2273183,-13.126919,-6.1060967,-0.5198839,-4.1182714,-8.130789
340,5.8723507,10.163578,2.2114854,2.1320684,4.376305,-22.777704,-24.905935,11.216165,2.317865,3.000295
341,8.177002,7.654996,9.246407,0.36135513,1.5057762,-4.763708,-11.796917,5.4506645,-2.406086,-5.2058687
342,-1.8121583,21.490332,10.731471,2.2007139,7.2491117,-23.767326,-21.871214,13.477874,-9.434731,1.8201408
343,9.00089,9.85761,5.875207,-0.56619614,7.123571,-17.816126,-16.114311,-19.365606,-1.8642852,7.95688
344,9.764235,3.1244085,4.857374,2.3556943,4.374428,-11.553005,-10.33482,-3.7725635,1.4118567,-7.871577
345,-6.863404,16.484968,4.478515,11.669503,11.885322,-21.069693,-13.231475,-0.08688633,-11.743641,0.48111176
346,8.471687,12.535138,4.7293825,-2.4534686,-1.195909,3.8143249,-12.088377,-10.350821,-2.440456,-3.4868512
347,9.677694,3.424334,6.2272787,3.2112048,8.591457,-15.888807,-16.486492,-9.066121,2.3623857,-3.9376037
348,6.797059,4.4788103,2.8813725,-2.8909066,0.45349604,-1.2952826,7.3647504,-3.2822716,-6.4141703,-9.018517
349,4.2539515,10.753357,4.866007,-0.5436379,-3.4411147,7.0689034,-13.004485,-1.5564094,0.04937724,-5.4159603
350,-10.4740715,17.6461,-0.20592155,-5.956363,17.058805,8.547404,-1.1464304,-6.097183,-15.347833,-1.8819345
351,11.439331,1.5230668,9.8469515,1.2343887,-1.6538098,-24.88223,9.736327,-2.1589336,-5.2625437,-10.512867
352,9.603421,2.267881,5.022012,-0.9459663,-1.0373704,-20.745808,5.239448,3.477769,1.4120128,-7.0360084
353,7.332234,10.231953,5.4421678,-2.2581596,5.0288086,9.119295,-11.300768,-15.71479,-6.463412,-6.231309
354,4.582988,2.9528053,-6.5445786,3.2254353,-0.3948762,-2.0603132,11.199814,-1.8752714,-0.94366443,-3.6214526
355,6.16582,5.031064,0.9882558,-0.28748214,8.224111,-14.144612,0.70980763,-5.4616394,-3.0361774,-4.826806
356,11.762801,1.730481,7.3964486,-3.4702377,2.2284276,-16.742477,6.195053,-3.4860332,-8.685567,-8.800578
357,-5.1870174,18.39706,5.516922,1.1950647,6.086227,-7.5152063,-11.533399,6.6189327,-8.300166,-2.067573
358,11.212394,5.182722,5.8677397,-0.53738314,2.1864085,-20.45114,7.6459055,-9.633504,-1.325763,-7.476535
359,8.85239,0.9827316,5.4579277,2.2483401,8.009963,-11.737366,-12.36535,-7.8202624,3.8835967,-6.9703183
360,13.70737,2.0855231,6.9141655,-2.8501496,-0.45972562,-15.75973,2.0981045,-3.0132186,-6.7797527,-5.702639
361,5.899167,0.45958996,8.54187,1.2229785,-3.4821234,-22.566273,8.890416,11.96618,3.9850419,-1.022951
362,-4.216534,16.261038,8.688229,-3.9293869,20.224566,-20.441193,-9.676527,-12.915855,-5.470639,1.9676474
363,11.185722,1.8188746,11.5845995,10.977104,4.139741,-28.439384,-5.3707137,0.43521127,-3.831637,-5.0005727
364,10.125237,-1.6278703,6.366283,6.4227767,16.662607,-24.687243,-18.002792,-3.495367,7.1598616,-9.263967
365,8.719903,10.149338,4.826466,-1.6642139,-2.146853,1.9158019,-9.932992,-8.825231,-0.3256336,-3.756837
366,13.296564,2.1869273,6.563998,-3.0565991,-0.5317413,-15.773439,-0.97296846,-1.4180185,-6.320879,-1.9505408
367,7.054848,6.6025653,4.8392234,0.37721246,2.200779,-0.52295136,7.0819416,-11.932347,-12.193324,-11.300624
368,10.0422735,7.376476,10.313555,8.011363,0.32780594,-11.616139,-6.534342,-11.8579855,-9.325658,-7.4829035
369,5.980375,10.171566,2.0583792,-0.28563324,7.830832,-19.517492,-20.280361,-15.36894,7.0296183,9.758474
370,-0.24885273,14.918119,6.5903754,-0.2283903,8.365493,-14.590367,-17.2469,0.7645337,-2.22703,-3.2581933
371,5.4377346,4.223744,-0.039297998,-2.5486536,7.4529014,-3.682361,3.2574155,-6.2166986,-3.1374674,-5.209261
372,2.7228107,6.2236266,0.55517036,-1.8338766,4.830369,-1.8529052,11.795711,-8.1927805,-5.120862,-8.756962
373,11.551404,4.6134634,9.01821,5.555461,-6.4402094,-29.13889,-12.346823,-2.173711,13.2264385,0.48547113
374,8.056075,2.1650994,8.4979,8.27504,10.980416,-20.027275,-14.178691,-9.019352,6.870136,-8.072659
375,1.6304033,12.906561,4.7543244,-1.6063092,10.454643,-15.50204,-8.12724,1.7919762,-12.524859,-0.82716805
376,-3.6173787,7.508191,2.7030866,2.942015,10.831976,-11.68211,-6.8679466,6.0109816,-3.4187708,-5.381123
377,6.635159,11.641399,3.9887512,4.9545727,8.861151,-18.656933,-11.580352,-6.313839,-8.997663,9.902034
378,9.656371,6.070775,-1.2559897,0.6953217,3.8512776,-15.248179,-18.030128,-2.075662,9.224762,2.833108
379,2.3389778,6.5577583,6.299144,-0.4050767,-5.168083,26.637083,-9.2521715,-2.7897913,-12.071228,-5.7331514
380,10.08617,6.9248047,7.334431,4.522245,-0.4830777,-17.918493,-14.593445,-11.218599,2.4778426,-1.297697
